ADM-Jane's March Dividend Income Tracker - Retirement Accounts-NA,,,,,,
JNJ-At Least 2 10%+ Dividend Increases Among 13 Announcements Expected In May-NA,,,,,,
"CL-Upcoming Dividends: 12 Companies, 12 Increases, 6 Double-Digit Increases-NA",,,,,,
CB-BRIEF-Chubb Ltd Says CEO Evan Greenberg's FY 2017 Total Compensation Was $19.1 Mln VS $24.4 Mln In FY 2016-* CHUBB LTD SAYS CEO EVAN GREENBERG'S FY 2017 TOTAL COMPENSATION WAS $19.1 MLN VS $24.4 MLN IN FY 2016 - SEC FILING Source text: (https://bit.ly/2IrcCuO) Further company coverage:,,,,,,
"SBUX-Despite Chinese Growth, Bernstein Downgrades Starbucks (NASDAQ:SBUX) On Slower American Business-Starbucks Corporation (NASDAQ: SBUX) reported fiscal first-quarter earnings last week, disappointing some Wall Street analysts due to poor performance in ...",,,,,,
ORCL-3 Hot Trends Warren Buffett Is Missing Out On -- But You Don't Have To-The Oracle of Omaha hasn't invested in these areas. But they're great opportunities for investors who aren't already billionaires.,,,,,,
"ALB-The Long-Term View On Lithium (NYSE:LIT)-After surging more than 64 percent last year to rank as one of 2017's best-performing non-leveraged exchange-traded funds, the Global X Lithium & ...",,,,,,
"CERN-Stock Futures Rise: Dow Leads, As Cerner Goes High, Baidu Low-A big federal deal for Cerner and a management shake up at Baidu helped set the tone for early trade Friday, as stock futures aimed to take back the market's modest losses for the week.",,,,,,
"MGM-MGM CEO: We'll have sports betting in place 'very quickly' throughout US-MGM Resorts International has been planning for the day the Supreme Court allowed sports betting, CEO Jim Murren says.",,,,,,
"DWDP-DowDuPont names CEO Ed Breen executive chairman of its specialty products spinoff-DowDuPont said on Monday Chief Executive Officer Edward Breen will take over as the executive chairman of its specialty-products unit, after the chemicals major separates into three different units.",,,,,,
"GOOG-Go Long Baidu Inc (ADR) Stock Without Much Risk-Baidu Inc (ADR) (NASDAQ:BIDU) stock is indeed a fallen angel.  Most mega caps like Alphabet Inc (NASDAQ:GOOG, NASDAQ:GOOGL), Facebook Inc (NASDAQ:FB) and Twitter Inc (NYSE:TWTR) to name a few are down just as much.  The NASDAQ was hit hard and it ...",,,,,,
"WRK-WestRock to Gain From Favorable Demand, Higher Costs Ail-Favorable demand, price and mix trends across its paper and packaging businesses poises WestRock for an improved 2018 despite higher transportation and chemical costs.",,,,,,
CME-Can Higher Revenues Boost CME Group's (CME) Q1 Earnings?-Solid revenues and volume expansion are likely to drive CME Group's (CME) Q1.,,,,,,
"BHGE-IQ 100 leaders and laggards-Today's leaders include Micron, Baker Hughes and Halliburton. Today's laggards include Honda, Nike and CA Inc. For more on the index go to CNBC.com/iq100",,,,,,
LNC-5 Low P/E Companies In The S&P 500-NA,,,,,,
"CF-CF Industries Holdings, Inc. 2017 Q4 - Results - Earnings Call Slides-NA",,,,,,
"VIAB-Common Sense: A Battle for Control, With Far-Reaching Consequences-No matter who wins in the fight over the proposed reunion of CBS and Viacom, both companies will be profoundly affected and the media landscape will be transformed.",,,,,,
COP-ConocoPhillips: To Alaska And Beyond-NA,,,,,,
NCLH-Key metrics strong at Norwegian Cruise Line Holdings-Norwegian Cruise Line Holdings (NCLH) reports that adjusted net yield increased 3.4% on a constant Currency basis in Q4 and 3.9% on an as reported basis. A,,,,,,
"GD-Defense Stock Roundup: Boeing, Huntington Ingalls, Lockheed Martin Score Big Wins-Over the past five trading sessions, defense biggies put up a solid show. Boeing gained the most with its share price rising 6.8%, followed by General Dynamics.",,,,,,
MS-Chip stock Micron to rally nearly 35 percent on ‘exceptional’ cloud computing demand: Morgan Stanley-Morgan Stanley reiterates its overweight rating for Micron shares.,,,,,,
"NDAQ-Nasdaq, FINRA to boost reporting fees for dark pool trades-Nasdaq Inc and a Wall Street watchdog will raise fees for private stock trading platforms, such as ""dark pools,"" that report trade executions to a Nasdaq-run entity, in response to higher operational costs and off-exchange trading volumes, accordi...",,,,,,
WEC-Sector Allocations-NA,,,,,,
"TSS-Total System Services, Inc. 2018 Q1 - Results - Earnings Call Slides-NA",,,,,,
K-Kellogg: How Do You Like Me Now?-NA,,,,,,
AVGO-5 Safe Dividend Stocks (On Sale) For Your Retirement Portfolio - August 2018-NA,,,,,,
"SYK-Stryker's Wingspan Stent successful in post-market study-Stryker ([[SYK]] +0.3%) announces a positive outcome from a post-market surveillance study, WEAVE, supporting its Wingspan Stent System. The results showed",,,,,,
"VTR-Ventas improves year FFO outlook, sees H2 normalized FFO midpoint $1.91-NA",,,,,,
"GT-Goodyear's profit, revenue beat on higher-margin tire strength-Goodyear Tire & Rubber Co on Thursday reported fourth-quarter revenue and profit ahead of analysts' estimates, benefiting from higher demand for its more expensive 17-inch and larger model tires. The company ...",,,,,,
"SYMC-UPDATE 1-Symantec ends accounting probe without major revision to results-Symantec Corp said on Monday that it would not restate previous financial results except for a specific $13 million transaction, following a four-month long probe into the Norton anti-virus maker's accounting practices, sending its shares up about...",,,,,,
"DVN-Stocks To Watch: Apple, Harley And Tesla On The Marquee-NA",,,,,,
"WM-Waste Mega-Trends: How Will Technology Transform The Waste Sector?-The waste industry is being permeated by many mega-trends. One of those is the increasing use of technology. Technology such as predictive maintenance, dynamic ",,,,,,
LLY-Alzheon Proposes Terms For Smaller IPO-NA,,,,,,
"HLT-UPDATE 1-China's HNA to sell Hilton stake in secondary offering-April 9 (Reuters) - Hilton Worldwide Holdings Inc's main shareholder HNA Tourism Group will sell about 63 million shares of Hilton common stock in a secondary offering, making good on signals it would exit its stake in the U.S. hotel operator.",,,,,,
PGR-Progressive goes ex-dividend tomorow-NA,,,,,,
"SHW-Sherwin-Williams (SHW) Q4 Earnings Miss Estimates, Sales Top-Sherwin-Williams' (SHW) Q4 adjusted earnings of $2.95 per share trailed the Zacks Consensus Estimate of $3.18.",,,,,,
"JCI-Johnson Controls (JCI) Q1 Earnings Beat Estimate, Up Y/Y-Johnson Controls (JCI), reports first quarter of fiscal 2018 adjusted earnings per share of 54, beating the Zacks Consensus Estimate of 51 cents.",,,,,,
"CAG-Pinnacle Foods, under pressure from activist, hires investment bank to mull options-Barry Rosenstein’s Jana Partners may have just scored a win. Pinnacle Foods has hired Evercore Partners to examine alternatives as it deals with suitor ConAgra Foods and activist investor Jana, sources tell The Post. The owner of the Birds Eye, Du...",,,,,,
NUE-Which Steel Stocks Are Analysts Loving Lately?-The US steel industry is having a mixed year. Nucor (NUE) and Steel Dynamics (STLD) posted record earnings in their second quarters. ArcelorMittal’s (MT) earnings also rose to a multiyear high in the quarter.,,,,,,
T-Susquehanna: AT&T/Time Warner looks set for win in antitrust case-NA,,,,,,
TAP-Value On Tap: Premium Brands At A Discount Price With Molson Coors-NA,,,,,,
"KMX-These stocks — including Carmax and Masco — typically rise after hurricanes-JP Morgan derivatives strategists recommend short term option bets on Masco, Carmax, C.H. Robinson, and Haliburton, based on their historic outperformance during post-hurricane rebuilding.",,,,,,
GM-Union says it will strike if GM plans full South Korea exit-Union says it will strike if GM plans full South Korea exit,,,,,,
BBT-Wells Fargo tied to gunmakers - Bloomberg-NA,,,,,,
"DISH-Sling TV Is Exciting, but DISH Network Corp Stock Isn’t-Satellite-television giant DISH Network Corp (NASDAQ:DISH) hasn’t been saved from the cord-cutting headwinds which have plagued the entire traditional pay-TV industry.  Over the past several quarters, DISH has continued to lose traditional pay-TV ...",,,,,,
"IT-RP-Sanjiv Goenka flagship company CESC announces demerger-RP-Sanjiv Goenka flagship company CESC will be demerged into three entities, it announced on Friday. Power and retail will be separate companies while IT, FMCG and Quest Mall will be brought under another company.Generation and distribution busine...",,,,,,
KSS-STMicroelectronics Is Inexpensive - Cramer's Lightning Round (6/1/18)-NA,,,,,,
RSG-RSG or SRCL: Which Waste Removal Stock is Better Placed?-Republic Services (RSG) seems to have an edge over Stericycle (SRCL) with respect to most of the parameters considered.,,,,,,
TSCO-Tesco takes on discount rivals with launch of Jack's-British supermarket group Tesco has laid down the gauntlet to German discounters Aldi and Lidl by launching what it said would be the cheapest store in town.,,,,,,
"XOM-SunPower - Renewable Market Growth Means Huge Growth-SunPower has had a difficult time recently as a result of difficult oil markets. However, the company continues to focus on its business. Solar markets are anti",,,,,,
HP-Is Lenovo’s Super Micro Headache a Catalyst for HP?-Will fearful American customers replace their Lenovo PCs with HP machines?,,,,,,
"NFLX-Investors May Go Into Beast Mode and Buy Stocks After Netflix's Earnings Blowout-It's rally time on Wall Street once again. From the blowout quarter from Netflix to various political happenings, there is a lot on the plate of investors to digest.",,,,,,
CTAS-MARKETS: Draghi sends the euro tanking after ECB pledges to stand pat on rates another year-Yahoo Finance's Alexis Christoforous and Jared Blikre break down the latest market action after the European Central Bank announced it would wind down its bond buying program in December and hold rates steady (at 0%) until next summer.Here's the...,,,,,,
"AAPL-Apple's Q3 Was Disappointment-Free, Says Piper Jaffray (NASDAQ:AAPL)-Wall Street analysts, investors and customers all seem to share enthusiasm for Apple, Inc. (NASDAQ: AAPL)’s third-quarter report. The ...",,,,,,
GWW-Stock Exchange: How Do You Handle A Losing Streak?-NA,,,,,,
NLSN-Dycom Industries' (DY) CEO Steven Nielsen on Q2 2018 Results - Earnings Call Transcript-NA,,,,,,
"NLSN-The DHS encourages companies to share info about breaches, to prepare for a cyberattack 'hurricane'-DHS head Kirstjen Nielsen addresses cyber threats and corporate partnerships",,,,,,
DISCA-Discovery strikes deal for European golf tourneys-NA,,,,,,
"BLL-Sky-typing plane crashes in ball of fire on Long Island-A sky-typing plane crashed in a wooded area on Long Island Wednesday afternoon, killing the pilot, authorities said. The SNJ-2 plane — which had the words “U.S.S. Intrepid” on the fuselage, and was part of the Geico sky-typing and air show team — ...",,,,,,
"AMGN-Amgen 2018 FactSet EPS consensus $12.71; revenue $22.852 bln-This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",,,,,,
"AVGO-Qualcomm stock falls as Trump's blockage of buyout leaves it vulnerable, analyst says-Shares of Qualcomm Inc. are down 3.8% in Tuesday morning trading, after President Donald Trump said that he would block Broadcom Ltd.'s hostile takeover of the company. Broadcom shares are up 2.6% and Intel Corp. shares are up 3.2%. ""With the take...",,,,,,
"AMZN-Amazon Alexa and Google Assistant duke it out at CES 2018-CES 2018 had more than its fair share of wacky items and compelling gadgets, but one of the biggest trends to emerge, once again, from the popular tech expo was voice-enabled devices. And, of course, it was all about Amazon Alexa and Google Assist...",,,,,,
"MDT-Medtronic disables pacemaker programmer updates over hack concern-Medical device maker Medtronic Plc has disabled internet updates for some 34,000 CareLink programming devices that healthcare providers around the world use to access implanted pacemakers, saying the system was vulnerable to cyber attacks.",,,,,,
"CF-Snap is facing one major hurdle Facebook and Twitter didn't: analyst-Michael Graham, Canaccord Genuity senior analyst, discusses how Snap is faring in competition with Facebook, the app's redesign, and the future for CEO Evan Spiegel.",,,,,,
"CVX-Exxon Mobil Did Not Suppress Climate Science, Federal Judges Say-NA",,,,,,
"CNC-Cramer: Here's Why Centene (NYSE:CNC) Is A Buy Amid Amazon's Health Care Push-One of the best ways investors can gain exposure to Jeff Bezos' new health care joint venture isn't through Amazon.com, Inc. (NASDAQ: AMZN)'s ...",,,,,,
UDR-Mispricing In The Multifamily Sector-NA,,,,,,
"LLY-Lilly (LLY) to Report Q4 Earnings: What's in the Cards?-Eli Lilly and Company's (LLY) new drugs like Trulicity, Taltz and Jardiance have been performing well. Let's see if these along with its older products lead the company to an earnings beat.",,,,,,
"DE-Boeing, John Deere And Caterpillar Felled By The Ides Of Trump-NA",,,,,,
"BLL-USD/JPY ahead - analyst expects political scandal effect to fade-A few remarks (via Bloomberg)from various place on the yen today ahead of US CPI data due Tuesday (US time ... to get the ball rolling if you are interested) Yoshinori Aoki, head of FX and monetary trading at Sumitomo Mitsui Banking in New York .....",,,,,,
"WHR-Whirlpool beats by $0.08, misses on revenue-NA",,,,,,
LUV-New U.S. airline expected to launch-NA,,,,,,
"NEE-NextEra Energy, AT&T Ink Deal to Deliver 300MW Wind Power-NextEra Energy (NEE) and AT&T (T) will generate 820 MW of clean energy in Texas and Oklahoma.",,,,,,
DG-Dollar General slips after earnings-NA,,,,,,
O-My Dividend Growth Portfolio - Q1 2018 Summary-NA,,,,,,
"ITW-Illinois Tool (ITW) Q2 Earnings Lag, View Down on Forex Woes-Illinois Tool Works' (ITW) second-quarter 2018 earnings gain year over year from sales growth in all segments and margin growth, backed by enterprise initiatives. However, earnings lag estimates.",,,,,,
LNC-Lincoln National's (LNC) CEO Dennis Glass on Q4 2017 Results - Earnings Call Transcript-NA,,,,,,
MCO-A Quantitative Assessment Of Errors From The Use Of Credit Ratings In Credit Portfolio Management - Part 2-NA,,,,,,
"ICE-Intercontinental Exchange raises quarterly dividend 20% to 24 cents a share-This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",,,,,,
"CAG-Ireland votes in 'once-in-a-generation' abortion referendum-DUBLIN (Reuters) - Ireland votes on Friday in an abortion referendum that could be a milestone on a path of change in a country that, only a few decades ago, was one of Europe's most socially conservative.",,,,,,
ESS-Buy These Dividend Stocks Today-NA,,,,,,
"AMAT-Tech is getting wrecked — three experts weigh in on whether the turmoil will continue-Technology is the second-worst-performing sector in the S&P in the last week, with names such as Applied Materials, Nvidia and Adobe among the group's biggest losers in that time. Here's what three market watchers said about tech stocks' next move.",,,,,,
"CCI-CCI dismisses complaint against Shree Yashashree Construction-For the case, the Competition Commission of India (CCI) considered the ""market for provision of services of development and sale of residential flats in city of Nashik"", as the relevant one.",,,,,,
"AAL-Airline stocks surge to fuel the Dow transports' rally, as oil prices tumble-Airline stocks soared Friday, giving a big boost to the Dow Jones Transportation Average , with the tumbled in crude oil prices helping fuel the rally. The NYSE Arca Airline Index rallied 3.0%. The Dow transports top gainers were all airline stock...",,,,,,
IFF-Dividend Sensei's Portfolio Update 34: Why The Future Of Work Will Be Glorious-NA,,,,,,
"HPQ-Jelly Beans, Group Think, And Greenblatt's Magic Formula-NA",,,,,,
"CELG-Celgene Chief Operating Officer Scott Smith abruptly resigns-April 2 (Reuters) - Celgene Corp said on Monday Chief Operating Officer Scott Smith is leaving the company, effective immediately.",,,,,,
FLR-Fluor declares $0.21 dividend-NA,,,,,,
"ISRG-Notable Friday Option Activity: ISRG, HAS, PG-Among the underlying components of the S amp P 500 index we saw noteworthy options trading volume today in Intuitive Surgical Inc Symbol ISRG where a total of 17 305 contracts have traded so far representing approximately 1 7 million underlying sh...",,,,,,
"HLT-Dog yoga is apparently a thing now-HILTON, N.Y. — A New York exercise class is bringing new meaning to the phrase “downward-facing dog.” A Rochester-area veterinarian is teaching a dog-and-human class called doga. Dr. Danni Shemanski of the Hilton Veterinary Hospital tells WHEC tha...",,,,,,
"PH-Parker-Hannifin to Gain From Recovering End Markets, CLARCOR-Let's delve deeper into the key growth factors that might drive Parker-Hannifin (PH) stock, and analyze why the stock hasn't performed well in recent months.",,,,,,
KEY-Growth Stocks Lululemon And Autodesk Help Oppenheimer Discovery Mid Cap Growth Fund Outperform-Here are key stocks helping this Oppenheimer mutual fund outperform. The post Growth Stocks Lululemon And Autodesk Help Oppenheimer Discovery Mid Cap Growth Fund Outperform appeared first on Investor's Business Daily.,,,,,,
MGM-MGM Cotai opening delayed until February-NA,,,,,,
IRM-5%+ Dividend Yield Portfolio: Foreign Markets Disappointing You Again? (August 2018 Review)-NA,,,,,,
AMP-Investors Need To PAAY Attention To This Information-NA,,,,,,
"AEE-The Zacks Analyst Blog Highlights: Ameren, CenterPoint, South Jersey Industries, Boston Beer and Ollie's-The Zacks Analyst Blog Highlights: Ameren, CenterPoint, South Jersey Industries, Boston Beer and Ollie's",,,,,,
TGT-Target lands on BAML's US 1 List-NA,,,,,,
"PNC-Should You Be Holding The PNC Financial Services Group Inc (NYSE:PNC)?-I’ve been keeping an eye on The PNC Financial Services Group Inc (NYSE:PNC) because I’m attracted to its fundamentals. Looking at the company as a whole, as a potential stockRead More...",,,,,,
"GM-Trump tariffs bite into GM 2018 profit forecast, stock falls-General Motors lowered its full-year 2018 earnings forecast, citing higher steel and aluminum costs as a result of tariffs imposed by U.S. President Donald Trump's administration, sending its shares down. Fred Katayama reports.}",,,,,,
"BHF-Brighthouse Financial, Inc. 2018 Q2 - Results - Earnings Call Slides-NA",,,,,,
"CRM-Top 10 reasons to attend IGNITION 2018-At Business Insider, we believe in the power of digital to connect people in powerful ways. But that doesn't mean we don't get the unique value — and excitement — of face-to-face communication. Our IGNITION conference is the place to renew your en...",,,,,,
"ILMN-Illumina Takes Over Edico Genome, Fortifies NGS Platform-Illumina (ILMN) proceeds with deals to boost NGS platform.",,,,,,
IBM-IBM and Microsoft Are Upgrading Walmart's Digital Supply Chain-The two tech giants could help Walmart streamline its business and cut operating costs.,,,,,,
"LOW-Lowe's Update: After 25% Surge, Discount To Home Depot Narrowed Dramatically-Six months after my last write-up, LOW is narrowing the valuation gap. Home Depot's premium has dropped from 63% to 24%. Lowe's appears roughly fairly valued.",,,,,,
MS-Morgan Stanley shares surge after reporting record profit and revenue for the first-quarter-Morgan Stanley posted first-quarter earnings and revenue on Wednesday that beat analyst expectations.,,,,,,
"ABT-Abbott Laboratories Q2 EPS 41 cents vs. 16 cents a year ago-This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",,,,,,
SO-Where Should You Be Looking?-NA,,,,,,
D-My Dividend Growth Portfolio - Q2 2018 Summary-NA,,,,,,
ALL-The Allstate (ALL) Q1 2018 Results - Earnings Call Transcript-NA,,,,,,
"ANTM-Trump reignites national anthem controversy for Super Bowl-WASHINGTON – President Trump reignited the NFL national anthem controversy Sunday with a Super Bowl statement honoring the Armed Forces. “Their sacrifice is stitched into each star and every stripe of our Star-Spangled Banner,” Trump in a statemen...",,,,,,
"DIS-Disney and Fox Are Merging. Why Is Sky Still in Play?-What began as a simple bid in late 2016 by Rupert Murdoch’s 21st Century Fox Inc. for the part of Sky Plc it doesn’t already own sparked a transcontinental bidding war when Walt Disney Co. and Comcast Corp. joined the chase for Sky, a British broa...",,,,,,
"QCOM-China says departments have had good communication with Qualcomm on NXP deal-BEIJING, July 25- China's foreign ministry said on Wednesday that relevant departments reviewing U.S. chipmaker Qualcomm Inc's proposed $44 billion takeover of Dutch company NXP Semiconductors NV have had good communication with Qualcomm over the ...",,,,,,
NOC-Lockheed Martin Or Northrop Grumman; Which Now The Better Wealth Builder?-NA,,,,,,
VTR-Best High-Yield REIT CEF - For Growth And Income - 7.6% Yield-NA,,,,,,
"MCK-Amazon to acquire PillPack online pharmacy-Amazon said on Thursday that it would buy online pharmacy PillPack for an undisclosed amount, sending shares of drug distributors and drug retailers down. Drug retailers CVS Health and Walgreens Boots Alliance plunged 7 percent each in premarket t...",,,,,,
AVB-How To Retire Today Without Risking Grandma's Retirement-NA,,,,,,
PNC-Brazil banks lead financial stocks down-NA,,,,,,
BBT-Investment Ideas: Beating The Market By Focusing On Cash Distributions-NA,,,,,,
"TJX-TJX Companies (TJX) Q1 Earnings Up Y/Y, Stock Gains on View-TJX Companies (TJX) now projects adjusted earnings per share in the range of $4.04-$4.10 for fiscal 2019.",,,,,,
PVH-Online fashion player Farfetch files for IPO-NA,,,,,,
"MS-AU Optronics and LG Display Upgraded: What You Need to Know-Morgan Stanley sees ""two ways to win"" when investing in flat-panel televisions -- but which way is the best way?",,,,,,
"CA-Carrefour boss says e-commerce strategy starting to bear fruit-PARIS, June 15 (Reuters) - Carrefour boss Alexandre Bompard on Friday told shareholders that new alliances with tech giants Google and China's Tencent showed the French retailer's e-commerce offensive was making an impact.",,,,,,
HUM-Hummingbird Resources Sets Ambitious Goals-NA,,,,,,
CAT-16 industrials boosting sales and profitability-NA,,,,,,
"C-Australian banking in shock as ANZ faces criminal charges-SYDNEY (Reuters) - Australian banking was in shock on Friday as No. 3 lender Australia and New Zealand Banking Group Ltd faced criminal cartel charges over a $2.3 billion share issue, along with underwriters Deutsche Bank and Citigroup.",,,,,,
GPS-Retail sales winners and losers-NA,,,,,,
MOS-Mosaic declares $0.025 dividend-NA,,,,,,
ABT-FDA OKs Tandem's t:slim X2 insulin pump with hypoglycemia management feature; shars up 1% after hours-NA,,,,,,
"NFLX-US STOCKS-Wall St rises on earnings hopes, Netflix soars-U.S. stock indexes rallied on  Tuesday on broad-based gains while Netflix and UnitedHealth  earnings impressed investors and boosted optimism about the U.S.  corporate reporting season.  Shares in Netflix, the first of Wall Street's  leading momen...",,,,,,
"SYK-Surgical Equipment Industry Size at 6.2% CAGR by Top 10 Market Players Covidien, Conmed Corporation, Medicon, Stryker Corporation and More till 2023-Pune, India, Sept. 26, 2018 (GLOBE NEWSWIRE) -- The Global Surgical Equipment Industry has grown considerably due to the rise in the healthcare sector especially the surgery segment. The Surgical Equipment Market is anticipated to develop with a C...",,,,,,
VZ-Nick's Portfolio Review Q1 2018-NA,,,,,,
HUM-Wrench Thrown Into Brexit Plans; Trump To Announce SCOTUS Pick (Wall Street Breakfast Podcast)-NA,,,,,,
HOG-Hog prices spike on new reports of African swine fever in China-NA,,,,,,
HAL-Why is Halliburton (HAL) Up 4.5% Since Its Last Earnings Report?-Halliburton (HAL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,,,,,,
TGT-Global Stocks In The Red; EU Threatens Retaliation Over Tariffs (Wall Street Breakfast Podcast)-NA,,,,,,
"BXP-BAML goes contrarian, upgrades Boston Properties-Who wants a REIT in this rising rate environment, and more so a big-city office REIT given some oversaturated coastal markets. BMAL's Jeffrey Spector does,",,,,,,
FOX-Pres Trump met with cheers and boos in his first State of the Union-Yahoo Finance's LIVE market coverage and analysis of of what you need to watch in the stock market begins each day at 9:25 am ET.,,,,,,
"NRG-NRG Energy (NRG) Q2 Earnings Lag Estimates, Sales Beat-NRG Energy's (NRG) earnings hurt from higher operating costs and expenses in Q2.",,,,,,
"NKTR-Nektar Therapeutics Stock Is Risky But Offers Big Reward-After topping the $110 level in March 2018, shares of Nektar Therapeutics (NASDAQ:NKTR) are in a downtrend.  It is worth noting that even though Teva Pharmaceutical Industries Ltd (ADR) (NYSE:TEVA) and Endo International PLC (NASDAQ:ENDP) are star...",,,,,,
"NWS-Books, real estate pace beat for News Corp.-NA",,,,,,
NOV-Equity Versus Debt: A Showdown-NA,,,,,,
"DIS-EA, Disney team with NFL on gaming network deal-NA",,,,,,
AVGO-Broadcom stock gains after Evercore initiates with bullish rating-Shares of Broadcom Inc.                                                                                                                                                                                                      ...,,,,,,
HOG-Wall Street Breakfast: Europe Goes After American Brands-NA,,,,,,
"DTE-T-Mobile and Sprint boards vote in favor of merger: WSJ-The boards of T-Mobile US Inc. and Sprint Corp. have voted in favor of a merger of the two companies, which could be announced later Sunday, The Wall Street Journal reported, citing sources. The deal is expected to value Sprint shares close to Fri...",,,,,,
BA-Goldman & Boeing: Drivers of 2018 Dow Gains-The pair carried the index so far the year as analysts highlight them as beneficiaries of tax cuts.,,,,,,
"GWW-Here's Why You Should Add Grainger (GWW) Stock Right Away-Investment in e-commerce, favorable markets will drive Grainger's (GWW) performance.",,,,,,
CA-MARKETS: Netflix is dragging down US stocks as Powell heads to the Senate-Yahoo Finance's Alexis Christoforous and Jared Blikre break down the latest market action after Netflix delivers disappointing subscriber growth for the second quarter and ahead of Federal Reserve Chairman Jerome Powell testifying before the U.S. ...,,,,,,
"UA-Under Armour notches a Super Bowl first this year-For the first time ever, both of the starting quarterbacks in the Super Bowl will be Under Armour athletes. Tom Brady and Nick Foles will both wear UA cleats and gloves.",,,,,,
"GM-GM to recall more than one million vehicles in the U.S-General Motors Co is recalling more than 1 million pickup trucks and sport utility vehicles in the United States due to issues with a temporary loss of power steering, the National Highway Traffic Safety Administration said.",,,,,,
PFE-Celyad up 20% on encouraging data on CAR-T candidate CYAD-01-NA,,,,,,
AAP-Markets At All-Time Highs: Time To Sell Stocks?-NA,,,,,,
PM-Digital Realty Trust: Fantastic Total Return In A Growing REIT Business Sector-NA,,,,,,
"FOXA-UPDATE 1-Former Trump aide Hicks joins Fox as communications chief-Hope Hicks, the former communications director of President Donald Trump, has been appointed as communications chief at Fox, the company being spun off from Twenty-First Century Fox's merger with Walt Disney Co .",,,,,,
GILD-Stocks To Watch: FANGs Out In Tech-NA,,,,,,
DWDP-DowDuPont falls 5% after reporting $4.6 billion impairment charge-NA,,,,,,
"A-Cancer Genetics Enters Supply Agreement with Agilent Technologies-RUTHERFORD, N.J., Sept. 25, 2018 -- Cancer Genetics, Inc. (Nasdaq: CGIX), a leader in enabling precision medicine for immuno-oncology and genomics through molecular markers and.",,,,,,
DHI-Bulletproof Investing Performance Update: Week 29-NA,,,,,,
CME-CME ahead in bitcoin futures race-NA,,,,,,
V-Visa Set to Launch Blockchain-Based Digital Identity System with IBM in Q1 2019-Visa Set to Launch Blockchain-Based Digital Identity System with IBM in Q1 2019,,,,,,
"CSCO-Cramer's lightning round: Cisco's stock is a buy ahead of the company's earnings report-Jim Cramer zips through his take on callers' favorite stocks, including a technology hardware giant in the throes of marketwide weakness.",,,,,,
"REGN-Analyst: Regeneron Is Undervalued By The Street-Regeneron Pharmaceuticals Inc (NASDAQ: REGN) has been in steady decline since July, and one analyst, though conceding the selloff from $500 was justified, said the Street’s taken it too far. Baird Equity Research analyst Brian Skorney upgraded Reg...",,,,,,
"KSU-Kansas City Southern upgraded to outperform from market perform at Cowen-This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",,,,,,
DTE-Even utilities are higher in today's stock rally-NA,,,,,,
EQR-Apartment glut coming to an end?-NA,,,,,,
WMT-Amazon acquires online pharmacy start-up PillPack-NA,,,,,,
"COG-Tourmaline Oil Corp.: Natural Gas Cost Leader, 5% FCF Yield, Major Insider Buying-Energy sector weakness led to indiscriminate sale of all natural gas names. Tourmaline is the cost leader on a cash basis, and has achieved positive operating m",,,,,,
"WRK-WestRock (WRK) on Buyout Spree, Set to Acquire Schluter-WestRock's (WRK) Schluter acquisition will likely expand its geographical presence and help the former better serve customers in Europe.",,,,,,
EFX-CFPB pulls back from Equifax probe-NA,,,,,,
"ATVI-Disney, Blizzard enter live esports deal for 'Overwatch'-NA",,,,,,
MCHP-Microchip Technology Incorporated (MCHP) CEO Steve Sanghi on Q1 2019 Results - Earnings Call Transcript-NA,,,,,,
"NWS-News beats by $0.02, beats on revenue-NA",,,,,,
"HRL-Daily Dividend Report: AXP, HRL, FBHS, SNHY, TLRD-American Express Company AXP approved a 0 04 or 11 percent increase in the quarterly dividend on the company s common stock The dividend was raised to 0 39 per common share from 0 35 payable on November 9 2018 to shareholders of record on October ...",,,,,,
"APH-Canadian Pot Stocks Surge With Industry Eyeing More Alcohol Tie-Ups-Canadian pot stocks surged for a second straight session Monday amid speculation more alcohol companies will strike deals with marijuana growers as Canada marches closer to legalization. Shares of Nanaimo, British Columbia-based Tilray Inc. jumped...",,,,,,
"LLY-A Peek Into The Markets: U.S. Stock Futures Down; Crude Oil Falls-Pre-open moversU.S. stock futures traded lower in early pre-market trade, ahead of earnings reports from several companies. Cleveland Federal Reserve Bank ...",,,,,,
CAG-SEC chief says agency won’t change definition of a security to cater to cryptocurrencies-NA,,,,,,
"CAT-Trade-War Fears Fuel Stock Market Selling; Caterpillar, Boeing Lead Dow Lower-Trade war fears were back on the front burner Friday, and it wasn't good news for blue-chip stocks, which were firmly lower in afternoon trade. The post Trade-War Fears Fuel Stock Market Selling; Caterpillar, Boeing Lead Dow Lower appeared first o...",,,,,,
FRT-Federal Realty Investment Trust's (FRT) CEO Don Wood on Q1 2018 Results - Earnings Call Transcript-NA,,,,,,
